ID,Kingdom,Phylum,Class,Order,Family,Genus,Species 
f9d936b5e5afe52495e4c4a98fe4fd1b,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
7f9777e62b452f6d22a26c498b2964d0,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
0702a350ea0f974c4ab74fbbf4892646,Bacteria,Gemmatimonadetes,Gemm-1,,,,
66979da0539aea0f5b6012eaba1c1bf1,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
9075712309ac3d4ad8b5133ec9256077,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
2d425c5567f4fea99d3ac294830217dc,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
0471a98a3443b663b00739b0a40230da,Bacteria,Acidobacteria,Acidobacteria-5,,,,
e4cfd1fecfc13994f250c7cf29c993f0,Bacteria,,,,,,
69e445a804f10ab663c23479d0f5c4fe,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
28cdf4108b1fc41daf0c094028e3fac0,Bacteria,OD1,ABY1,,,,
baf4597f02f7148e0760707472de3700,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus,
aba73d3b0ab4ca6450da9cd117741d06,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
716546827431af4c61b4fbb00eeb5b0f,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
18e46ac5e67900b1668a6604d8b6a4ce,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
4f90fba9d2b0fec2bf6469c2b34a7b5b,Bacteria,OD1,Mb-NB09,,,,
07ec5beade81be6fff09f945613939e4,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
f8eb3d42df5bdd9e702349fd798ccb6c,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,,,
f976f20a2cb21bce2d88af5657dec2a4,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,,
2ff62d37018ee4357e0baecb2844ecdd,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
f15a10b393802b6b0e03c4749e5df80e,Bacteria,,,,,,
84ab1b5ec33575b82fe81fdd4459b731,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
3889c7314b640f9bd4de76d9a89ae1e3,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
810f3600db78f3f951dc19d73ba5b87b,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
250d4446472dcde03eb62770ae19e3d9,Bacteria,OD1,SM2F11,,,,
3d51896507f2ca7d998124d36b533ab0,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
aa665b7de4a5fe98e05dcdae55f88847,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
1991227e587799d4be740c259934b122,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,,
83ab8f3b9e1ef8df87d544d54a491722,Archaea,Crenarchaeota,Thaumarchaeota,Cenarchaeales,SAGMA-X,,
437388f0425e4d917046491c777852fe,Bacteria,OD1,ZB2,,,,
95a3238e6b3628bd1de0ceabbc4bfd5b,Bacteria,OD1,ZB2,,,,
452ead44a0716e4616237f8296b0f3dc,Bacteria,OD1,ZB2,,,,
9ab80a67ff38a602563f816e753e1ec5,Bacteria,Verrucomicrobia,Opitutae,[Cerasicoccales],[Cerasicoccaceae],,
29a557b9a258a72223f57a986240a6b1,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
46b9ac93dbe2c907b884ea9ada9c0b6f,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
d57dee1ae26236bcc5fbc3c559901fb2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
14e6c7f10599de261438785bd8cbbf77,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
db669114f0a07f547f6375d2215dbd32,Bacteria,OD1,ZB2,,,,
dde7aa6110b6631f0a7ec41a082ba345,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
e7b66274cd232ebb8e874c0273c60add,Bacteria,Chloroflexi,TK10,AKYG885,5B-12,,
0fe88803c52f9326051ee446c701f562,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
bbee13757a4226db086f1e76d75d8422,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum,
9613a691894468bbb3fa213b0b50327a,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
f3ac07297762b4e3437fe741cb391630,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,
061158caac95041e0079786a444ff6e7,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
43cc1272605d1fb0b96f24a43c029e8e,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,
35cd8e28ce4668a5c80e00fd5ff69341,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
9510c6a89bd653337991d33d982a668b,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
acdf5111fcc559c7ecae0856c543a6fe,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
c05fe86caad79422370395b82998eb83,Bacteria,Bacteroidetes,,,,,
99a2a06e8ec49ca223751886229f2e5d,Bacteria,TM6,SJA-4,,,,
97b59d1da7e1b8f912744b15b1e2dee0,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,
35b33a370d609aa9ac9f5f234b3b0152,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
58ce2af6160be0ff2e599a6abccb133f,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
d72d0862e46c50c9375ad564fcff3884,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
7d4d93d3c4ceaab320caaa97bcc08f78,Bacteria,OD1,ZB2,,,,
569f91afcbe973ad4bb15b02754659b4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
bb2103bcc59973cf37f132f0920a7f29,Bacteria,Planctomycetes,Phycisphaerae,AKAU3564,,,
60d2f3f4ea08970c7487e25006bcd203,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
e2a4939cd12ae94557430a02635bd052,Bacteria,OD1,ZB2,,,,
f606852612901decf5f720e017db21ee,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
6150b512e080e6b73ea391a2ab6cebc1,Bacteria,,,,,,
f967f330ee51c906ace2b8bbbdd098d1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
59f30bae6ab83ad365291516ab8023b2,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
72c0a6f86bb6f8cc6f7890184638e0c7,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
80eb348bc55ca55c9d191d8f00e14be4,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
c82cc21be6df2f72fdffc8c430dd112b,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
a481989439ab51509105bdac3d86ed83,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
29ba246ad3a8beec8019214d3cf9484f,Bacteria,OD1,SM2F11,,,,
c7fa59d80e25ac785efbb550fd9f6c18,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
43729dc19065cbd59420c03ec404332f,Bacteria,Verrucomicrobia,[Methylacidiphilae],S-BQ2-57,,,
797ec49cca5675a908c93455b0405021,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
7570f3f1a47a73638876e8898bde9ac6,Bacteria,OD1,ZB2,,,,
585f80082fe69fceef4e4782fc55c09e,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
9b90d02a6a1eb2be67036983eb76a378,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
72a604009294e23113daea457b16de40,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
4fa61b9f3ed41f869b31d5ac6bde5ff7,Bacteria,Armatimonadetes,Chthonomonadetes,SJA-22,,,
fa893fe6eca2bd07a5e10c1d3d879404,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
e80ff775f37ce334c0691fe5566b7a7c,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
c217a7e41e890acdf3b93284de484e12,Bacteria,,,,,,
3aa5488665822c0cc8f754537a0d4755,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
531c68d65115d7630f8b51c1ff30ce36,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
984cd208678cc8c8409235323665f96f,Bacteria,,,,,,
30e9ca4695bceea89a17f82a38d957a7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
48ec29049659f16f2457ef5484e0255a,Bacteria,OD1,ZB2,,,,
1c95a380ec4337880c9dc558298c01d0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,,
9619e03f56eab202cff9940ab8ca41ef,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
a024935623f89b0cb5ad4f2b92c5798a,Bacteria,,,,,,
10c6b141bce99d0606a14303b4330d0a,Bacteria,TM6,SJA-4,,,,
be75550e3ea00d0d27391a57c506db2b,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
661fe1206a5ed37ab6c0536b301be988,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,
ed13a29825ddfe6cb5361af2162aef05,Bacteria,OD1,,,,,
d84d95740d66c38c52dc625e10dfdce8,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
68fba7ae07b569daf5b0551ece739eda,Bacteria,,,,,,
873ad055cf329f173b8ff6ae704aca20,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
bd298cbd4210c84f8194471ba30bd21e,Bacteria,OD1,,,,,
78ad37283af64d2a2a40f68148f1d1dd,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,
51790a6800e8bb40021ab84066843294,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,
70370cdae3e66ce83f5519ad1df5f420,Bacteria,OD1,ZB2,,,,
922544fe97212d60e5077ee3c69f2446,Bacteria,Verrucomicrobia,[Methylacidiphilae],S-BQ2-57,,,
758e5af221bd51f7d72a0d2b73d1dc98,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
dcafb98b090895721d3af47e99c5896d,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
c277ec3fc4c7322f2b217873a69ca421,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
2747712c4f1778529c84965cfb37e2b1,Bacteria,OD1,SM2F11,,,,
9c0a1d109452b7d852ac6a5a950e8e7c,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
aa807ee4a732d0933dc0015008e12b59,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
ea9e2097c0f9413cc2c37efc16bba8a1,Bacteria,,,,,,
76704e0b6c93eee03ec4c195eab99d04,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Candidatus Xiphinematobacter,
ea470a12139cb6fa78410b17b94f0003,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,,
e115b114753ab21d9ca719051dcc4749,Bacteria,,,,,,
e6c20de7af62d605c261e5fb6fa71c0d,Bacteria,Planctomycetes,vadinHA49,DH61,,,
767a88b5dbfadbb4fa4a7b3f42beb8a2,Bacteria,,,,,,
6bbe93f36811c9172223ed342191d862,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,
328b86a964f94dee2c552d151c7c5232,Bacteria,OD1,,,,,
a3bc137cf09a8e69acc0a96b6b4594ee,Bacteria,,,,,,
e365269903c1a60f1c60474444340d6e,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
e5cbe552b33002c8e6c92e33f7a965f3,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
7f20105356d32dc99912ada80841ff1d,Bacteria,FBP,,,,,
bc2af803f71b68db96c7241e4f2e20eb,Bacteria,Acidobacteria,iii1-8,SJA-36,,,
42472fd26252fd4b9263a5a9f2759e1a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
920cd880ea0248b04b1db238d0820ded,Bacteria,OD1,SM2F11,,,,
017bcb9872e2810702ff04785b721e7b,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
d0e507a79c469ab436dd8b13b384e09a,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
6e4fc888cd338fdde08a231b70c628fd,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
a8e46a8ae138cb39b19a0275f81aad9b,Bacteria,Planctomycetes,vadinHA49,p04,,,
025dd71d6a6f0692f8d729491cce8a97,Bacteria,TM7,SC3,,,,
d0b71e5945780aba030bf849e97e42c6,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
b6cda427ef176f51d70aed163221afcd,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,,,
29afd53c8d7eb20580905ab6bf770d37,Bacteria,Chloroflexi,Ktedonobacteria,JG30-KF-AS9,,,
c69e15eddd9c4aabc55e0cdc6e96a90e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
d571a84a867724f5a5e5e493fbdbe6eb,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
8cd5fe117bab32286470e655c716ac64,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
f78ba5543e329a0cee3bcc30331d0988,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,
5d8de7d27ccbb1c5be6ed182c8d1c7a2,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
bbe210f97388056628118bd46cc7656f,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,JG37-AG-70,
68b0e26452dba814ba1c1646e10263f3,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,FFCH10602,
1430d6d94ee6b8ca131c8a8433a01e0d,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
055afcb2e854402f47941114276714f6,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
44d20dd9bf3a75845461e599574e65e9,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
841a0e597093c00b05c9942b234963ae,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0027245f4a62d0309d9580390ce2a21e,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
a49e5979edad0158dcc8acdd673595d1,Bacteria,Armatimonadetes,0319-6E2,,,,
629a4ed1e2d750e17c893721e5d1c69f,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
a6b1a62930f595e1dc21ff5ebde7f5ec,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
a37a70181f190089f332b5307fec1ebf,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
2ce02eb43420f7f88408c6e7667dee71,Bacteria,Acidobacteria,RB25,,,,
064cd691c76c9141fa77b03fbd3510b5,Bacteria,WS3,PRR-12,wb1,,,
66769f4b5a315fe751792576b66391ab,Bacteria,,,,,,
ecdccbfec3989df6e7adbf1abc477a43,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
16c88eddd028fa8e91f3e40d16351ae9,Bacteria,,,,,,
33077ec18594e8e67833b2172f828f6b,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
55fbc93466dbe90733f94f0dbf0e3562,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
ac450e064f06bd4cf9aa3788415d5376,Bacteria,Chloroflexi,TK10,,,,
ca3c3ddf0d62d8bc91745729663b321f,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
bff99e333c165ab90caee75f3b683c2b,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
62210fbe9017f08892f6f2b3c36322fc,Bacteria,,,,,,
960e80c66e46fdd879c0f66c74fa3e9e,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
43b51f164768a039a29477a9da460ed6,Bacteria,WS3,PRR-12,Sediment-1,,,
079456bfe1dddda3daf57104ef16e554,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
1ab83f1c80a3d056d95bbe45b244d7c1,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
eb05d0eba1b3be76f3ed1d4fa6862a2b,Bacteria,Proteobacteria,Betaproteobacteria,,,,
966762ce6d8fa6d66d63922a8bea4d72,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
9d8001a3de4f24677dea7e2f625a8c98,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
967137df611721e8034465aa3d620898,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
691ff1e53eae258c670f39b67b2b6702,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
6d4af1b5ff37e4463c0796932fbc0bfe,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
43bfdce5cd8ac4755dac5aa64452b12d,Bacteria,Acidobacteria,Acidobacteria-5,,,,
86e73ad9ac5d52bc583e4ab00f006453,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
e22e25906a8aa9f09e089aa2c8dab34a,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
6e6030ce8ff4e3fbcca425d3aa1c6648,Bacteria,WS3,PRR-12,LD1-PA13,,,
91872d1097dbee322ffb2b6a4ae29644,Bacteria,WS3,PRR-12,Sediment-1,,,
0e38dd13ab08277a26e7e18c35203a4b,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
af20f8f7ede128f9fe9a078f50e25f77,Bacteria,,,,,,
5e321eb5230a672e20af7eb6e418225c,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
cec25328867613a393aa761d03ae959b,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
1b6a8fbbb5c94e2b2643448e305831d2,Bacteria,Planctomycetes,OM190,agg27,,,
cffeded18bba24e5f4acb2025756f182,Bacteria,OD1,ZB2,,,,
1ca444f91d219104ebc8e2cd24cd5a9c,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
944f79eecd65fb3baf89a60cbd59bffc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
712f7c4d8c8798991ec1337690d2a537,Bacteria,Acidobacteria,RB25,,,,
e5b2543c3d2be76e67df33f3ee633577,Bacteria,TM7,SC3,,,,
5209c105da5d24f6e91d1e294c38de2a,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
152218fb7bf761380da5eac66683144c,Bacteria,Planctomycetes,OM190,agg27,,,
f576c79c0f8666a710f3ae37633f73c8,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
9fe508c1cffdf69cec2025acf095b23c,Bacteria,,,,,,
63c87c4bb760c75ae84345d1bc959306,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
7f8288e42ae31895a00be2c75c37a57e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
a6f1e1a37e8feaa2a7d8b7f6a69f811d,Bacteria,Armatimonadetes,0319-6E2,,,,
5f0ee232c10fd6c4e5ee0b3998d11731,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
39ba1816b2840dd1eb4109b6a561dfc9,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
34e993bab915a0a2f6d631d626f67951,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
1d1e50d69de41b0dc364bb10c1cbab76,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
f79bf9b951ef9d2bb6a2f3589b056fd1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
4cc415e78e86e669b40f360848013486,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,
53a97127fba77e8140474ff262f09f63,Bacteria,Chlorobi,,,,,
e1a60e8aa048d51a820f2b2f76d17c0d,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
899fc16f158267d7f9e16613080d46c0,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,
180b83c3b1a2877432aa4b71525366c9,Bacteria,,,,,,
66b2f0a0cdf66255b369ed1d79f1f53f,Bacteria,Proteobacteria,,,,,
e3df9bedfa1d79684ae7b3aaeb4c9af9,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
8caa2af3753f1eb68f48257df38aa21a,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
69ed225e8a0c594ba302d76a0d8372a8,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,
9b90c711d2a9efbfe16ca101c5c37a98,Bacteria,Chloroflexi,Anaerolineae,A31,S47,,
2ff47b0cd95d03e6d50451a459adddea,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
1432c8a3fce2fa55a7a7bdb52ab28704,Bacteria,TM6,SJA-4,,,,
99e330664a6f92b63687c0de73a9a946,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
f1590c8a57005a74af167d10aa66d848,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
efb24588138d403e44cac2333d985fa0,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
7c491e8b51c99b6afc67c9d9a8fa1de1,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
4418543c0eb649f94cf836f391bd14fe,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
2a27dd3458c2717b0c8193c22af703b4,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
9f9b8fd2ff37905ddd81e391cdbc1c0c,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
66b0a4a23334e1ff1c84f0d18dd5f07b,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
e13b84fde4eeab3f502bcebce9dd68b5,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
93c915715da58740c7c055cfa79f119a,Bacteria,OD1,ZB2,,,,
05cb275b88d4ed64e2e175215b25ccdb,Bacteria,Proteobacteria,TA18,CV90,,,
df91805206c1a1fdb016909b7192c7e7,Bacteria,OD1,ABY1,,,,
5ce3a8757e2526084be728d71568ff62,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
1fcb0f281f105cabbf5b89aa4799fbfc,Bacteria,Gemmatimonadetes,Gemmatimonadetes,N1423WL,,,
d24f542610bdefd523fc7bdb8025cf0a,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
f6cf4c46efb763c6692d07088e2fba82,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
f3a90b58a004d2a2d5f4ad4de0c7e897,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
55037b4473249373bd1831e665eedee3,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
34814f7ae2fb0465d9b58b31fbcc39ac,Bacteria,Chloroflexi,Anaerolineae,,,,
1c4ccb728d1a38ff00c9edfc5f4f15a2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
ffbfe5b007f6efe917235d615c0456b6,Bacteria,,,,,,
bbd36080a4cc5b56e6ce1a3c3281ecaa,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
41c637ccb6bd136321dc9fe9c8b08dd3,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
fcb880484ae88332b511c6c9b04b1c8f,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,
63a685a69f3f3a876a6634f66208a758,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Ellin506,
6b07c9dc75e137cc600e51c49cf6017d,Bacteria,OD1,ZB2,,,,
7ac4f1d338e9c2bedf142d7fb66714d5,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
a70389ece2afbf0a7f74a9cbe6925c89,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
effe19a14e469fe85a0c08fca60eb292,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
952c4692abc2b912f44329177d26e152,Bacteria,Proteobacteria,,,,,
dade7f476cf510872192487a56659fd8,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
8b5393d9f6de800c7474c690757ce076,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
8b743be5886987defe908970d3e5efe1,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Nostoc,
ee0e387b4c0c8db3530827b352a75dd6,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
1cf1c6d695cde50205099d5674a8cd2d,Bacteria,OD1,SM2F11,,,,
ad9cd6e6f3f0884dc62f4da65b90a784,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
d52916caa853d50f949ff5d945d6358a,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
f79fb1c5aff4f54112416c6acf0baa45,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
92a957be1c8f3dc9e8f71c8cfdbfc60f,Bacteria,Verrucomicrobia,[Methylacidiphilae],S-BQ2-57,,,
54a701a5751e2f6de6179ec68dd350c7,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
738c23c80f33b84c5924abe3645072b9,Bacteria,Proteobacteria,TA18,CV90,,,
99a572b41f47dc219c22150d1aaba77a,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
b5fa31f778af74893afd8d00471f8916,Bacteria,Acidobacteria,iii1-8,DS-18,,,
7513385647b256dc66c5607756584a3d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
92d411dc123b29466b8db4c7ddb1c227,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
